,person_id,full_name,given_name,last_name,gender,graduate_degree,mfa_degree,role,prize_institution,prize_name,prize_year,prize_genre,prize_type,prize_amount,elite_1,elite_2,elite_3,award
56,429.0,Conrad Richter,Conrad,Richter,male,0,no mfa,winner,National Book Foundation,National Book Award,1961.0,prose,book,10000.0,,,,1.0
57,1116.0,John Cheever,John,Cheever,male,0,no mfa,winner,National Book Foundation,National Book Award,1958.0,prose,book,10000.0,,,,1.0
58,2213.0,Theodore Roethke,Theodore,Roethke,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1954.0,poetry,book,15000.0,,,,1.0
59,425.0,Colson Whitehead,Colson,Whitehead,male,0,no mfa,winner,National Book Foundation,National Book Award,2016.0,prose,book,10000.0,Harvard University,,,1.0
60,425.0,Colson Whitehead,Colson,Whitehead,male,0,no mfa,winner,Columbia University,Pulitzer Prize,2017.0,prose,book,15000.0,Harvard University,,,1.0
61,174.0,Anthony Marra,Anthony,Marra,male,1,University of Iowa,winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,2016.0,prose,book,10000.0,Stanford University,,,1.0
62,271.0,Brandon Som,Brandon,Som,male,1,University of Pittsburgh,winner,Claremont Graduate University,Kate Tufts Discovery Award ,2015.0,poetry,book,10000.0,,,,1.0
63,435.0,Craig Morgan Teicher,Craig Morgan,Teicher,male,1,no mfa,winner,Academy of American Poets,Lenore Marshall Poetry Prize,2018.0,poetry,book,25000.0,Columbia University,,,1.0
64,1970.0,Robert Lewis Taylor,Robert Lewis,Taylor,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1959.0,prose,book,15000.0,,,,1.0
65,1057.0,Jericho Brown,Jericho,Brown,male,1,University of New Orleans,winner,Columbia University,Pulitzer Prize,2020.0,poetry,book,15000.0,,,,1.0
66,429.0,Conrad Richter,Conrad,Richter,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1951.0,prose,book,15000.0,,,,1.0
67,310.0,Carl Phillips,Carl,Phillips,male,1,no mfa,winner,Claremont Graduate University,Kingsley Tufts Poetry Award,2002.0,poetry,book,100000.0,Harvard University,,,1.0
68,2303.0,Viet Thanh Nguyen,Viet Thanh,Nguyen,male,1,no mfa,winner,Center for Fiction,First Novel Prize,2015.0,prose,book,15000.0,,,,1.0
69,2303.0,Viet Thanh Nguyen,Viet Thanh,Nguyen,male,1,no mfa,winner,Columbia University,Pulitzer Prize,2016.0,prose,book,15000.0,,,,1.0
70,1116.0,John Cheever,John,Cheever,male,0,no mfa,winner,National Book Foundation,National Book Award,1981.0,prose,book,10000.0,,,,1.0
71,1116.0,John Cheever,John,Cheever,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1979.0,prose,book,15000.0,,,,1.0
72,2235.0,Thomas Stribling,Thomas,Stribling,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1933.0,prose,book,15000.0,,,,1.0
73,1312.0,Kent Nelson,Kent,Nelson,male,1,no mfa,winner,University of Pittsburg Press,Drue Heinz Literature Prize,2014.0,prose,book,15000.0,Yale University,,,1.0
74,2320.0,Wallace Stegner,Wallace,Stegner,male,1,no mfa,winner,National Book Foundation,National Book Award,1977.0,prose,book,10000.0,,,,1.0
75,302.0,C. K. Williams,C. K.,Williams,male,0,no mfa,winner,National Book Foundation,National Book Award,2003.0,poetry,book,10000.0,University of Pennsylvania,,,1.0
76,1839.0,Philip Levine,Philip,Levine,male,1,University of Iowa,winner,Columbia University,Pulitzer Prize,1995.0,poetry,book,15000.0,Stanford University,,,1.0
77,2315.0,W. H. Auden,W. H.,Auden,male,0,no mfa,winner,National Book Foundation,National Book Award,1956.0,poetry,book,10000.0,,,,1.0
78,2396.0,W. S. Merwin,W. S.,Merwin,male,0,no mfa,winner,Columbia University,Pulitzer Prize,2009.0,poetry,book,15000.0,Princeton University,,,1.0
79,430.0,Cormac McCarthy,Cormac,McCarthy,male,0,no mfa,winner,Columbia University,Pulitzer Prize,2007.0,prose,book,15000.0,,,,1.0
80,769.0,Frederick Buechner,Frederick,Buechner,male,0,no mfa,winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,1959.0,prose,book,10000.0,Princeton University,,,1.0
81,2361.0,William Faulkner,William,Faulkner,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1955.0,prose,book,15000.0,,,,1.0
82,1168.0,John Updike,John,Updike,male,0,no mfa,winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,1960.0,prose,book,10000.0,Harvard University,,,1.0
83,2128.0,Stanley Kunitz,Stanley,Kunitz,male,1,no mfa,winner,Academy of American Poets,Lenore Marshall Poetry Prize,1980.0,poetry,book,25000.0,Harvard University,,,1.0
84,467.0,Daniel Borzutzky,Daniel,Borzutzky,male,1,School of Art Institute of Chicago,winner,National Book Foundation,National Book Award,2016.0,poetry,book,10000.0,,,,1.0
85,1035.0,Jeff Talarigo,Jeff,Talarigo,male,0,no mfa,winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,2005.0,prose,book,10000.0,,,,1.0
86,1911.0,Richard Powers,Richard,Powers,male,1,no mfa,winner,Columbia University,Pulitzer Prize,2019.0,prose,book,15000.0,,,,1.0
87,15.0,Adam Johnson,Adam,Johnson,male,1,McNeese State University,winner,Columbia University,Pulitzer Prize,2013.0,prose,book,15000.0,Stanford University,,,1.0
88,176.0,Anthony Wallace,Anthony,Wallace,male,1,no mfa,winner,University of Pittsburg Press,Drue Heinz Literature Prize,2013.0,prose,book,15000.0,,,,1.0
89,712.0,Ernest Hemingway,Ernest,Hemingway,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1953.0,prose,book,15000.0,,,,1.0
90,1122.0,John Edgar Wideman,John Edgar,Wideman,male,1,University of Iowa,winner,PEN America,Faulkner Award for Fiction,1984.0,prose,book,15000.0,University of Pennsylvania,,,1.0
91,1831.0,Peter Taylor,Peter,Taylor,male,0,no mfa,winner,PEN America,Faulkner Award for Fiction,1986.0,prose,book,15000.0,,,,1.0
92,425.0,Colson Whitehead,Colson,Whitehead,male,0,no mfa,winner,Kirkus Review,Kirkus Prize,2019.0,prose,book,50000.0,Harvard University,,,1.0
93,425.0,Colson Whitehead,Colson,Whitehead,male,0,no mfa,winner,Columbia University,Pulitzer Prize,2020.0,prose,book,15000.0,Harvard University,,,1.0
94,125.0,Andrew Bacevich,Andrew,Bacevich,male,1,no mfa,winner,Lannan Foundation,Lannan Award,2005.0,no genre,career,150000.0,Princeton University,,,1.0
95,1839.0,Philip Levine,Philip,Levine,male,1,University of Iowa,winner,Academy of American Poets,Lenore Marshall Poetry Prize,1977.0,poetry,book,25000.0,Stanford University,,,1.0
96,2317.0,Walker Percy,Walker,Percy,male,0,no mfa,winner,National Book Foundation,National Book Award,1962.0,prose,book,10000.0,,,,1.0
97,989.0,James Schuyler,James,Schuyler,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1981.0,poetry,book,15000.0,,,,1.0
98,609.0,Doug Anderson,Doug,Anderson,male,0,no mfa,winner,Claremont Graduate University,Kate Tufts Discovery Award ,1995.0,poetry,book,10000.0,,,,1.0
99,617.0,E. L. Doctorow,E. L.,Doctorow,male,0,no mfa,winner,PEN America,Faulkner Award for Fiction,2006.0,prose,book,15000.0,,,,1.0
100,1715.0,Nelson Algren,Nelson,Algren,male,0,no mfa,winner,National Book Foundation,National Book Award,1950.0,prose,book,10000.0,,,,1.0
101,2215.0,Thom Gunn,Thom,Gunn,male,1,no mfa,winner,Academy of American Poets,Lenore Marshall Poetry Prize,1993.0,poetry,book,25000.0,Stanford University,,,1.0
102,2327.0,Walter Wetherell,Walter,Wetherell,male,0,no mfa,winner,University of Pittsburg Press,Drue Heinz Literature Prize,1985.0,prose,book,15000.0,,,,1.0
103,643.0,Edwin Arlington Robinson,Edwin Arlington,Robinson,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1925.0,poetry,book,15000.0,Harvard University,,,1.0
104,1755.0,Oscar Hijuelos,Oscar,Hijuelos,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1990.0,prose,book,15000.0,,,,1.0
105,264.0,Booth Tarkington,Booth,Tarkington,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1919.0,prose,book,15000.0,Princeton University,,,1.0
106,452.0,Dagoberto Gilb,Dagoberto,Gilb,male,1,no mfa,winner,PEN America,Hemingway Award for Debut Novel,1994.0,prose,book,10000.0,,,,1.0
107,235.0,Bernard Malamud,Bernard,Malamud,male,1,no mfa,winner,National Book Foundation,National Book Award,1959.0,prose,book,10000.0,Columbia University,,,1.0
108,270.0,Brando Skyhorse,Brando,Skyhorse,male,1,"Univeristy of California, Irvine",winner,PEN America,Hemingway Award for Debut Novel,2011.0,prose,book,10000.0,Stanford University,,,1.0
109,1871.0,Randall Silvis,Randall,Silvis,male,0,no mfa,winner,University of Pittsburg Press,Drue Heinz Literature Prize,1984.0,prose,book,15000.0,,,,1.0
110,2126.0,Stanley Elkin,Stanley,Elkin,male,1,no mfa,winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,1980.0,prose,book,10000.0,,,,1.0
111,1944.0,Robert Bly,Robert,Bly,male,1,University of Iowa,winner,National Book Foundation,National Book Award,1968.0,poetry,book,10000.0,Harvard University,,,1.0
112,1154.0,John Marquand,John,Marquand,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1938.0,prose,book,15000.0,Harvard University,,,1.0
113,933.0,Ishmael Reed,Ishmael,Reed,male,0,no mfa,winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,1975.0,prose,book,10000.0,,,,1.0
114,639.0,Edward P. Jones,Edward P.,Jones,male,1,University of Virginia,winner,Columbia University,Pulitzer Prize,2004.0,prose,book,15000.0,,,,1.0
115,2349.0,Will Heinrich,Will,Heinrich,male,0,no mfa,winner,PEN America,Robert W. Bingham Prize for Debut Short Story Collection,2004.0,prose,book,25000.0,Columbia University,,,1.0
116,1643.0,Michael Shaara,Michael,Shaara,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1975.0,prose,book,15000.0,,,,1.0
117,2104.0,Shirley Ann Grau,Shirley Ann,Grau,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1965.0,prose,book,15000.0,,,,1.0
118,2385.0,William Wall,William,Wall,male,0,no mfa,winner,University of Pittsburg Press,Drue Heinz Literature Prize,2017.0,prose,book,15000.0,,,,1.0
119,986.0,James Robison,James,Robison,male,1,Brown University,winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,1989.0,prose,book,10000.0,Brown University,,,1.0
120,1535.0,Mark Richard,Mark,Richard,male,0,no mfa,winner,PEN America,Hemingway Award for Debut Novel,1990.0,prose,book,10000.0,,,,1.0
121,1843.0,Philip Roth,Philip,Roth,male,1,no mfa,winner,PEN America,Faulkner Award for Fiction,2001.0,prose,book,15000.0,University of Chicago,,,1.0
122,1628.0,Michael Cunningham,Michael,Cunningham,male,1,University of Iowa,winner,PEN America,Faulkner Award for Fiction,1999.0,prose,book,15000.0,Stanford University,,,1.0
123,1628.0,Michael Cunningham,Michael,Cunningham,male,1,University of Iowa,winner,Columbia University,Pulitzer Prize,1999.0,prose,book,15000.0,Stanford University,,,1.0
124,173.0,Anthony Hecht,Anthony,Hecht,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1968.0,poetry,book,15000.0,Columbia University,,,1.0
125,591.0,Donald Hall,Donald,Hall,male,1,no mfa,winner,Academy of American Poets,Lenore Marshall Poetry Prize,1987.0,poetry,book,25000.0,Harvard University, Stanford University,,1.0
126,2237.0,Thomas Williams,Thomas,Williams,male,1,University of Iowa,winner,National Book Foundation,National Book Award,1975.0,prose,book,10000.0,University of Chicago,,,1.0
127,1167.0,John Steinbeck,John,Steinbeck,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1940.0,prose,book,15000.0,Stanford University,,,1.0
128,26.0,Afaa Michael Weaver,Afaa Michael,Weaver,male,1,no mfa,winner,Claremont Graduate University,Kingsley Tufts Poetry Award,2014.0,poetry,book,100000.0,Brown University,,,1.0
129,979.0,James McBride,James,McBride,male,1,no mfa,winner,National Book Foundation,National Book Award,2013.0,prose,book,10000.0,Columbia University,,,1.0
130,884.0,Henry Taylor,Henry,Taylor,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1986.0,poetry,book,15000.0,,,,1.0
131,800.0,George Dillon,George,Dillon,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1932.0,poetry,book,15000.0,University of Chicago,,,1.0
132,235.0,Bernard Malamud,Bernard,Malamud,male,1,no mfa,winner,National Book Foundation,National Book Award,1967.0,prose,book,10000.0,Columbia University,,,1.0
133,235.0,Bernard Malamud,Bernard,Malamud,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1967.0,prose,book,15000.0,Columbia University,,,1.0
134,1982.0,Robert Pinsky,Robert,Pinsky,male,1,no mfa,winner,Academy of American Poets,Lenore Marshall Poetry Prize,1997.0,poetry,book,25000.0,Stanford University,,,1.0
135,2395.0,Wright Morris,Wright,Morris,male,0,no mfa,winner,National Book Foundation,National Book Award,1957.0,prose,book,10000.0,,,,1.0
136,2213.0,Theodore Roethke,Theodore,Roethke,male,1,no mfa,winner,National Book Foundation,National Book Award,1965.0,poetry,book,10000.0,,,,1.0
137,93.0,Allen Ginsberg,Allen,Ginsberg,male,0,no mfa,winner,National Book Foundation,National Book Award,1974.0,poetry,book,10000.0,Columbia University,,,1.0
138,1738.0,Norman Mailer,Norman,Mailer,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1980.0,prose,book,15000.0,Harvard University,,,1.0
139,2238.0,Thornton Wilder,Thornton,Wilder,male,1,no mfa,winner,National Book Foundation,National Book Award,1968.0,prose,book,10000.0,Yale University, Princeton University,,1.0
140,647.0,Edwin O'Connor,Edwin,O'Connor,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1962.0,prose,book,15000.0,,,,1.0
141,1911.0,Richard Powers,Richard,Powers,male,1,no mfa,winner,National Book Foundation,National Book Award,2006.0,prose,book,10000.0,,,,1.0
142,1168.0,John Updike,John,Updike,male,0,no mfa,winner,PEN America,Faulkner Award for Fiction,2004.0,prose,book,15000.0,Harvard University,,,1.0
143,2380.0,William Rose Benét,William Rose,Benét,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1942.0,poetry,book,15000.0,Yale University,,,1.0
144,1972.0,Robert Lowell,Robert,Lowell,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1974.0,poetry,book,15000.0,,,,1.0
145,265.0,Brad Felver,Brad,Felver,male,1,Bowling Green State University,winner,University of Pittsburg Press,Drue Heinz Literature Prize,2018.0,prose,book,15000.0,Harvard University,,,1.0
146,948.0,Jack Livings,Jack,Livings,male,1,University of Iowa,winner,PEN America,Robert W. Bingham Prize for Debut Short Story Collection,2015.0,prose,book,25000.0,,,,1.0
147,1482.0,Manil Suri,Manil,Suri,male,1,no mfa,winner,PEN America,Robert W. Bingham Prize for Debut Short Story Collection,2002.0,prose,book,25000.0,,,,1.0
148,502.0,David Bosworth,David,Bosworth,male,0,no mfa,winner,University of Pittsburg Press,Drue Heinz Literature Prize,1981.0,prose,book,15000.0,Brown University,,,1.0
149,45.0,Alan Shapiro,Alan,Shapiro,male,1,no mfa,winner,Claremont Graduate University,Kingsley Tufts Poetry Award,2001.0,poetry,book,100000.0,Stanford University,,,1.0
150,510.0,David Ebershoff,David,Ebershoff,male,1,University of Chicago,winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,2001.0,prose,book,10000.0,Brown University, University of Chicago,,1.0
151,776.0,Gabriel Brownstein,Gabriel,Brownstein,male,1,Columbia University,winner,PEN America,Hemingway Award for Debut Novel,2003.0,prose,book,10000.0,Columbia University,,,1.0
152,537.0,David Morris,David,Morris,male,1,no mfa,winner,PEN America,Diamonstein-Spielvogel Award for the Art of the Essay,1992.0,prose,book,15000.0,,,,1.0
153,2230.0,Thomas Pynchon,Thomas,Pynchon,male,0,no mfa,winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,1967.0,prose,book,10000.0,Cornell University,,,1.0
154,771.0,Frederick Crews,Frederick,Crews,male,1,no mfa,winner,PEN America,Diamonstein-Spielvogel Award for the Art of the Essay,1993.0,prose,book,15000.0,Yale University, Princeton University,,1.0
155,1185.0,Jonathan Franzen,Jonathan,Franzen,male,0,no mfa,winner,National Book Foundation,National Book Award,2001.0,prose,book,10000.0,,,,1.0
156,2382.0,William Styron,William,Styron,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1968.0,prose,book,15000.0,,,,1.0
157,2231.0,Thomas Rogers,Thomas,Rogers,male,1,no mfa,winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,1973.0,prose,book,10000.0,Harvard University,,,1.0
158,2361.0,William Faulkner,William,Faulkner,male,0,no mfa,winner,National Book Foundation,National Book Award,1951.0,prose,book,10000.0,,,,1.0
159,2321.0,Wallace Stevens,Wallace,Stevens,male,1,no mfa,winner,National Book Foundation,National Book Award,1955.0,poetry,book,10000.0,Harvard University,,,1.0
160,2150.0,Sterling Brown,Sterling,Brown,male,1,no mfa,winner,Academy of American Poets,Lenore Marshall Poetry Prize,1981.0,poetry,book,25000.0,Harvard University,,,1.0
161,907.0,Howard Nemerov,Howard,Nemerov,male,1,no mfa,winner,National Book Foundation,National Book Award,1978.0,poetry,book,10000.0,Harvard University,,,1.0
162,757.0,Frank O'Hara,Frank,O'Hara,male,1,no mfa,winner,National Book Foundation,National Book Award,1972.0,poetry,book,10000.0,Harvard University,,,1.0
163,2248.0,Timothy Donnelly,Timothy,Donnelly,male,1,Columbia University,winner,Claremont Graduate University,Kingsley Tufts Poetry Award,2012.0,poetry,book,100000.0,Columbia University,,,1.0
164,1168.0,John Updike,John,Updike,male,0,no mfa,winner,National Book Foundation,National Book Award,1964.0,prose,book,10000.0,Harvard University,,,1.0
165,2396.0,W. S. Merwin,W. S.,Merwin,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1971.0,poetry,book,15000.0,Princeton University,,,1.0
166,892.0,Herman Wouk,Herman,Wouk,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1952.0,prose,book,15000.0,Columbia University,,,1.0
167,1248.0,Junot Diaz,Junot,Diaz,male,1,Cornell University,winner,Center for Fiction,First Novel Prize,2007.0,prose,book,15000.0,Cornell University,,,1.0
168,1248.0,Junot Diaz,Junot,Diaz,male,1,Cornell University,winner,Columbia University,Pulitzer Prize,2008.0,prose,book,15000.0,Cornell University,,,1.0
169,2238.0,Thornton Wilder,Thornton,Wilder,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1928.0,prose,book,15000.0,Yale University, Princeton University,,1.0
170,1151.0,John Logan,John,Logan,male,1,no mfa,winner,Academy of American Poets,Lenore Marshall Poetry Prize,1982.0,poetry,book,25000.0,,,,1.0
171,385.0,Christian Hawkey,Christian,Hawkey,male,1,"University of Massachusetts, Amherst",winner,Claremont Graduate University,Kate Tufts Discovery Award ,2006.0,poetry,book,10000.0,,,,1.0
172,540.0,David Quammen,David,Quammen,male,1,no mfa,winner,PEN America,Diamonstein-Spielvogel Award For The Art Of The Essay,2001.0,prose,book,15000.0,Yale University,,,1.0
173,1864.0,Rafi Zabor,Rafi,Zabor,male,0,no mfa,winner,PEN America,Faulkner Award for Fiction,1998.0,prose,book,15000.0,,,,1.0
174,2255.0,Tobias Wolff,Tobias,Wolff,male,1,no mfa,winner,PEN America,Faulkner Award for Fiction,1985.0,prose,book,15000.0,Stanford University,,,1.0
175,2256.0,Toby Olson,Toby,Olson,male,1,no mfa,winner,PEN America,Faulkner Award for Fiction,1983.0,prose,book,15000.0,,,,1.0
176,2321.0,Wallace Stevens,Wallace,Stevens,male,1,no mfa,winner,National Book Foundation,National Book Award,1951.0,poetry,book,10000.0,Harvard University,,,1.0
177,1253.0,Karan Mahajan,Karan,Mahajan,male,1,"University of Texas, Austin",winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,2017.0,prose,book,10000.0,Stanford University,,,1.0
178,235.0,Bernard Malamud,Bernard,Malamud,male,1,no mfa,winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,1958.0,prose,book,10000.0,Columbia University,,,1.0
179,208.0,B. H. Fairchild,B. H.,Fairchild,male,1,no mfa,winner,Claremont Graduate University,Kingsley Tufts Poetry Award,1999.0,poetry,book,100000.0,,,,1.0
180,808.0,George Starbuck,George,Starbuck,male,0,no mfa,winner,Academy of American Poets,Lenore Marshall Poetry Prize,1983.0,poetry,book,25000.0,,,,1.0
181,1626.0,Michael Chabon,Michael,Chabon,male,1,"Univeristy of California, Irvine",winner,Columbia University,Pulitzer Prize,2001.0,prose,book,15000.0,,,,1.0
182,2315.0,W. H. Auden,W. H.,Auden,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1948.0,poetry,book,15000.0,,,,1.0
183,2073.0,Saul Bellow,Saul,Bellow,male,1,no mfa,winner,National Book Foundation,National Book Award,1954.0,prose,book,10000.0,,,,1.0
184,2363.0,William Gass,William,Gass,male,1,no mfa,winner,PEN America,Diamonstein-Spielvogel Award for the Art of the Essay,2003.0,prose,book,15000.0,Cornell University,,,1.0
185,1833.0,Peter Viereck,Peter,Viereck,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1949.0,poetry,book,15000.0,Harvard University,,,1.0
186,1162.0,John O'Hara,John,O'Hara,male,0,no mfa,winner,National Book Foundation,National Book Award,1956.0,prose,book,10000.0,,,,1.0
187,983.0,James Michener,James,Michener,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1948.0,prose,book,15000.0,,,,1.0
188,1375.0,Leonard Bacon,Leonard,Bacon,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1941.0,poetry,book,15000.0,Yale University,,,1.0
189,1948.0,Robert Coffin,Robert,Coffin,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1936.0,poetry,book,15000.0,Princeton University,,,1.0
190,618.0,Eamon Grennan,Eamon,Grennan,male,1,no mfa,winner,Academy of American Poets,Lenore Marshall Poetry Prize,2003.0,poetry,book,25000.0,Harvard University,,,1.0
191,1060.0,Jerzy Kosinski,Jerzy,Kosinski,male,1,no mfa,winner,National Book Foundation,National Book Award,1969.0,prose,book,10000.0,Columbia University,,,1.0
192,308.0,Campbell McGrath,Campbell,McGrath,male,1,Columbia University,winner,Claremont Graduate University,Kingsley Tufts Poetry Award,1997.0,poetry,book,100000.0,University of Chicago, Columbia University,,1.0
193,2222.0,Thomas Lux,Thomas,Lux,male,0,no mfa,winner,Claremont Graduate University,Kingsley Tufts Poetry Award,1995.0,poetry,book,100000.0,,,,1.0
194,1710.0,Nathaniel Mackey,Nathaniel,Mackey,male,1,no mfa,winner,National Book Foundation,National Book Award,2006.0,poetry,book,10000.0,Princeton University, Stanford University,,1.0
195,2118.0,Spencer Holst,Spencer,Holst,male,0,no mfa,winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,1977.0,prose,book,10000.0,,,,1.0
196,1114.0,John Casey,John,Casey,male,1,University of Iowa,winner,National Book Foundation,National Book Award,1989.0,prose,book,10000.0,Harvard University,,,1.0
197,2265.0,Tom Sleigh,Tom,Sleigh,male,1,Johns Hopkins University,winner,Claremont Graduate University,Kingsley Tufts Poetry Award,2008.0,poetry,book,100000.0,,,,1.0
198,2382.0,William Styron,William,Styron,male,0,no mfa,winner,National Book Foundation,National Book Award,1980.0,prose,book,10000.0,,,,1.0
199,1919.0,Richard Wiley,Richard,Wiley,male,1,University of Iowa,winner,PEN America,Faulkner Award for Fiction,1987.0,prose,book,15000.0,,,,1.0
200,2372.0,William Maxwell,William,Maxwell,male,1,no mfa,winner,National Book Foundation,National Book Award,1982.0,prose,book,10000.0,Harvard University,,,1.0
201,515.0,David Guterson,David,Guterson,male,1,University of Washington,winner,PEN America,Faulkner Award for Fiction,1995.0,prose,book,15000.0,,,,1.0
202,505.0,David Bromwich,David,Bromwich,male,1,no mfa,winner,PEN America,Diamonstein-Spielvogel Award for the Art of the Essay,2002.0,prose,book,15000.0,Yale University,,,1.0
203,196.0,Arthur Sze,Arthur,Sze,male,0,no mfa,winner,National Book Foundation,National Book Award,2019.0,poetry,book,10000.0,,,,1.0
204,1825.0,Peter Matthiessen,Peter,Matthiessen,male,0,no mfa,winner,National Book Foundation,National Book Award,2008.0,prose,book,10000.0,Yale University,,,1.0
205,1102.0,John Ashberry,John,Ashberry,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1976.0,poetry,book,15000.0,Harvard University, Columbia University,,1.0
206,1103.0,John Ashbery,John,Ashbery,male,1,no mfa,winner,National Book Foundation,National Book Award,1976.0,poetry,book,10000.0,Harvard University, Columbia University,,1.0
207,2226.0,Thomas McGrath,Thomas,McGrath,male,1,no mfa,winner,Academy of American Poets,Lenore Marshall Poetry Prize,1989.0,poetry,book,25000.0,,,,1.0
208,2128.0,Stanley Kunitz,Stanley,Kunitz,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1959.0,poetry,book,15000.0,Harvard University,,,1.0
209,1128.0,John Gould Fletcher,John Gould,Fletcher,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1939.0,poetry,book,15000.0,,,,1.0
210,994.0,James Tate,James,Tate,male,1,University of Iowa,winner,Columbia University,Pulitzer Prize,1992.0,poetry,book,15000.0,,,,1.0
211,592.0,Donald Justice,Donald,Justice,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1980.0,poetry,book,15000.0,Stanford University,,,1.0
212,780.0,Galway Kinnell,Galway,Kinnell,male,1,no mfa,winner,National Book Foundation,National Book Award,1983.0,poetry,book,10000.0,Princeton University,,,1.0
213,780.0,Galway Kinnell,Galway,Kinnell,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1983.0,poetry,book,15000.0,Princeton University,,,1.0
214,1899.0,Richard Eberhart,Richard,Eberhart,male,1,no mfa,winner,Columbia University,Pulitzer Prize,1966.0,poetry,book,15000.0,Dartmouth College,,,1.0
215,1118.0,John Crowe Ransom,John Crowe,Ransom,male,1,no mfa,winner,National Book Foundation,National Book Award,1964.0,poetry,book,10000.0,,,,1.0
216,2359.0,William Carlos Williams,William Carlos,Williams,male,0,no mfa,winner,National Book Foundation,National Book Award,1950.0,poetry,book,10000.0,University of Pennsylvania,,,1.0
217,428.0,Conrad Aiken,Conrad,Aiken,male,0,no mfa,winner,Columbia University,Pulitzer Prize,1930.0,poetry,book,15000.0,Harvard University,,,1.0
218,905.0,Howard Moss,Howard,Moss,male,0,no mfa,winner,National Book Foundation,National Book Award,1972.0,poetry,book,10000.0,,,,1.0
219,2157.0,Stewart Justman,Stewart,Justman,male,1,no mfa,winner,PEN America,Diamonstein-Spielvogel Award for the Art of the Essay,2004.0,prose,book,15000.0,Columbia University,,,1.0
220,504.0,David Bradley,David,Bradley,male,1,no mfa,winner,PEN America,Faulkner Award for Fiction,1982.0,prose,book,15000.0,University of Pennsylvania,,,1.0
221,869.0,Hayden Carruth,Hayden,Carruth,male,1,no mfa,winner,National Book Foundation,National Book Award,1996.0,poetry,book,10000.0,University of Chicago,,,1.0
222,1586.0,Matthew Klam,Matthew,Klam,male,1,Hollins College,winner,PEN America,Robert W. Bingham Prize for Debut Short Story Collection,2002.0,prose,book,25000.0,,,,1.0
223,1999.0,Rodney Jones,Rodney,Jones,male,1,University of North Carolina,winner,Claremont Graduate University,Kingsley Tufts Poetry Award,2007.0,poetry,book,100000.0,,,,1.0
224,1843.0,Philip Roth,Philip,Roth,male,1,no mfa,winner,National Book Foundation,National Book Award,1995.0,prose,book,10000.0,University of Chicago,,,1.0
225,391.0,Christopher Brookhouse,Christopher,Brookhouse,male,1,no mfa,winner,American Academy of Arts and Letters,Rosenthal Family Foundation Award,1971.0,prose,book,10000.0,Stanford University, Harvard University,,1.0
