,person_id,full_name,gender,graduate_degree,mfa_degree,award,prize_amount
1678,2283.0,Tyree Daye,male,1,North Carolina State University,1.0,50000.0
1679,2284.0,Upton Sinclair,male,0,no mfa,1.0,15000.0
1680,2286.0,Ursula Leguin,female,1,no mfa,2.0,35000.0
1681,2287.0,Valeria Luiselli,female,1,no mfa,2.0,635000.0
1682,2290.0,Valzhyna Mort,male,1,American University,1.0,50000.0
1683,2292.0,Vance Bourjaily,male,0,no mfa,1.0,10000.0
1684,2293.0,Vanessa Angélica Villarreal,female,1,University of Colorado,1.0,50000.0
1685,2294.0,Vanessa Veselka,female,0,no mfa,1.0,25000.0
1686,2296.0,Ved Mehta,male,1,no mfa,1.0,500000.0
1687,2299.0,Vicki Hearne,female,1,no mfa,1.0,10000.0
1688,2302.0,Victor Lavalle,male,1,Columbia University,2.0,100000.0
1689,2303.0,Viet Thanh Nguyen,male,1,no mfa,4.0,665000.0
1690,2304.0,Vievee Francis,female,1,University of Michigan,1.0,100000.0
1691,2305.0,Vijay Seshadri,male,1,Columbia University,2.0,25000.0
1692,2306.0,Vincent McHugh,male,0,no mfa,1.0,10000.0
1693,2308.0,Virgil Geddes,male,0,no mfa,1.0,10000.0
1694,2309.0,Virginia Grise,female,1,no mfa,1.0,50000.0
1695,2310.0,Vladimir Nabokov,male,0,no mfa,2.0,35000.0
1696,2311.0,Vu Tran,male,1,University of Iowa,1.0,50000.0
1697,2312.0,W. D. Snodgrass,male,1,University of Iowa,3.0,50000.0
1698,2313.0,W. David Hancock,male,1,University of Iowa,1.0,50000.0
1699,2315.0,W. H. Auden,male,0,no mfa,4.0,60000.0
1700,2316.0,W. S. DiPiero,male,1,no mfa,1.0,100000.0
1701,2317.0,Walker Percy,male,0,no mfa,2.0,20000.0
1702,2318.0,Wallace Fowlie,male,1,no mfa,1.0,20000.0
1703,2319.0,Wallace Shawn,male,1,no mfa,1.0,10000.0
1704,2320.0,Wallace Stegner,male,1,no mfa,2.0,25000.0
1705,2321.0,Wallace Stevens,male,1,no mfa,4.0,45000.0
1706,2322.0,Walter Abish,male,0,no mfa,3.0,540000.0
1707,2324.0,Walter J. Bate,male,1,no mfa,1.0,10000.0
1708,2325.0,Walter Kerr,male,1,no mfa,1.0,10000.0
1709,2327.0,Walter Wetherell,male,0,no mfa,1.0,15000.0
1710,2328.0,Wanda Coleman,female,0,no mfa,1.0,25000.0
1711,2329.0,Warren Miller,male,1,no mfa,1.0,10000.0
1712,2330.0,Wayétu Moore,female,1,University of Southern California,1.0,50000.0
1713,2331.0,Wayne Koestenbaum,male,1,no mfa,2.0,60000.0
1714,2332.0,Wayne Miller,male,1,University of Houston,1.0,25800.0
1715,2333.0,Wd Wetherell,male,0,no mfa,1.0,100000.0
1716,2334.0,Weike Wang,female,0,no mfa,2.0,60000.0
1717,2335.0,Wendell Berry,male,1,no mfa,2.0,50000.0
1718,2339.0,Wendy Xu,female,1,"University of Massachusetts, Amherst",1.0,25800.0
1719,2341.0,Wesley McNair,male,1,no mfa,1.0,50000.0
1720,2343.0,Whitney Balliett,male,0,no mfa,1.0,10000.0
1721,2345.0,Wilfred Sheed,male,1,no mfa,1.0,10000.0
1722,2346.0,Will Alexander,male,0,no mfa,1.0,75000.0
1723,2347.0,Will Arbery,male,1,Northwestern University,1.0,50000.0
1724,2348.0,Will Eno,male,0,no mfa,1.0,10000.0
1725,2349.0,Will Heinrich,male,0,no mfa,1.0,25000.0
1726,2350.0,Will Mackin,male,0,no mfa,1.0,25000.0
1727,2351.0,Willa Cather,female,0,no mfa,1.0,15000.0
1728,2354.0,William Alfred,male,1,no mfa,1.0,10000.0
1729,2356.0,William Arrowsmith,male,1,no mfa,1.0,10000.0
1730,2357.0,William Barrett,male,0,no mfa,1.0,10000.0
1731,2358.0,William Bronk,male,0,no mfa,2.0,160000.0
1732,2359.0,William Carlos Williams,male,0,no mfa,3.0,50000.0
1733,2360.0,William Dickey,male,1,University of Iowa,1.0,10000.0
1734,2361.0,William Faulkner,male,0,no mfa,4.0,50000.0
1735,2362.0,William Gaddis,male,0,no mfa,5.0,680000.0
1736,2363.0,William Gass,male,1,no mfa,4.0,200000.0
1737,2364.0,William Gay,male,0,no mfa,1.0,50000.0
1738,2365.0,William Humphrey,male,0,no mfa,1.0,10000.0
1739,2366.0,William Jay Smith,male,1,no mfa,3.0,105000.0
1740,2367.0,William Kennedy,male,0,no mfa,3.0,555000.0
1741,2369.0,William Krasner,male,0,no mfa,1.0,10000.0
1742,2370.0,William Manchester,male,1,no mfa,1.0,40000.0
1743,2371.0,William Matthews,male,1,no mfa,1.0,100000.0
1744,2372.0,William Maxwell,male,1,no mfa,2.0,20000.0
1745,2373.0,William Meredith,male,0,no mfa,7.0,165000.0
1746,2380.0,William Rose Benét,male,0,no mfa,1.0,15000.0
1747,2381.0,William Stafford,male,1,no mfa,4.0,90000.0
1748,2382.0,William Styron,male,0,no mfa,2.0,25000.0
1749,2383.0,William T. Vollman,male,0,no mfa,4.0,170000.0
1750,2384.0,William Trevor,male,0,no mfa,1.0,150000.0
1751,2385.0,William Wall,male,0,no mfa,1.0,15000.0
1752,2386.0,William Weaver,male,1,no mfa,1.0,10000.0
1753,2388.0,Williammelvin Kelley,male,0,no mfa,1.0,10000.0
1754,2389.0,Williams Burroughs,male,0,no mfa,1.0,10000.0
1755,2393.0,Wm Spackman,male,1,no mfa,1.0,20000.0
1756,2394.0,Wmorri Creech,male,1,McNeese State University,1.0,15000.0
1757,2395.0,Wright Morris,male,0,no mfa,4.0,80000.0
1758,2396.0,W. S. Merwin,male,0,no mfa,13.0,590000.0
1759,2397.0,Xj Kennedy,male,1,no mfa,1.0,75000.0
1760,2398.0,Yaa Gyasi,female,1,University of Iowa,1.0,10000.0
1761,2399.0,Yannick Murphy,female,0,no mfa,1.0,50000.0
1762,2400.0,Yiyun Li,female,1,University of Iowa,6.0,820000.0
1763,2401.0,Yona Harvey,female,1,Ohio State University,1.0,10000.0
1764,2402.0,Young Jean Lee,female,1,Brooklyn College,1.0,10000.0
1765,2403.0,Yusef Komunyakaa,male,1,"Univeristy of California, Irvine",5.0,325000.0
1766,2404.0,Yvor Winters,male,1,no mfa,2.0,20000.0
1767,2405.0,Yxta Maya Murray,female,1,no mfa,1.0,50000.0
1768,2406.0,Z. Z. Packer,female,1,University of Iowa,1.0,50000.0
1769,2407.0,Zachary Lazar,male,1,University of Iowa,1.0,20000.0
1770,2409.0,Zarina Mullan Plath,female,0,no mfa,1.0,15000.0
1771,2410.0,Zoe Wicomb,female,0,no mfa,1.0,165000.0
